Year;CustomerID;CustomerType;Region;ExposureAmount
2012;2596;CORPORATE;INTERNATIONAL; 477 002    
2012;2597;RETAIL;INTERNATIONAL; 64 896    
2012;2598;RETAIL;SWEDEN; 74 567    
2012;2599;CORPORATE;SWEDEN; 955 008    
2012;2600;RETAIL;INTERNATIONAL; 388 061    
2012;2601;RETAIL;INTERNATIONAL; 478 169    
2012;2602;RETAIL;SWEDEN; 50 049    
2012;2603;CORPORATE;SWEDEN; 907 308    
2012;2604;CORPORATE;SWEDEN; 812 719    
2012;2605;RETAIL;SWEDEN; 395 768    
2012;2606;CORPORATE;SWEDEN; 855 384    
2012;2607;CORPORATE;SWEDEN; 314 473    
2013;2608;CORPORATE;SWEDEN; 475 713    
2013;2609;CORPORATE;SWEDEN; 599 218    
2013;2610;CORPORATE;SWEDEN; 440 234    
2013;2611;CORPORATE;INTERNATIONAL; 394 336    
2013;2612;CORPORATE;SWEDEN; 287 021    
2013;2613;CORPORATE;SWEDEN; 858 579    
2013;2614;RETAIL;INTERNATIONAL; 294 371    
2013;2615;RETAIL;SWEDEN; 355 605    
2013;2616;RETAIL;SWEDEN; 91 509    
2013;2617;RETAIL;SWEDEN; 476 667    
2013;2618;CORPORATE;SWEDEN; 899 355    
2013;2619;CORPORATE;SWEDEN; 647 297    
2013;2620;CORPORATE;INTERNATIONAL; 567 065    
2013;2621;RETAIL;SWEDEN; 31 677    
2013;2622;RETAIL;SWEDEN; 89 136    
2013;2623;CORPORATE;INTERNATIONAL; 959 207    
2013;2624;RETAIL;SWEDEN; 426 208    
2013;2625;CORPORATE;SWEDEN; 247 183    
2013;2626;CORPORATE;INTERNATIONAL; 838 933    
2013;2627;CORPORATE;SWEDEN; 398 768    
2013;2628;RETAIL;SWEDEN; 340 437    
2013;2629;RETAIL;INTERNATIONAL; 432 967    
2013;2630;CORPORATE;SWEDEN; 820 655    
2013;2631;CORPORATE;INTERNATIONAL; 359 250    
2013;2632;RETAIL;SWEDEN; 27 741    
2013;2633;RETAIL;SWEDEN; 348 920    
2013;2634;RETAIL;SWEDEN; 243 827    
2013;2635;CORPORATE;SWEDEN; 729 955    
2013;2636;CORPORATE;SWEDEN; 808 954    
2013;2637;CORPORATE;SWEDEN; 268 423    
2013;2638;RETAIL;INTERNATIONAL; 335 573    
2013;2639;RETAIL;SWEDEN; 373 880    
2013;2640;CORPORATE;SWEDEN; 239 750    
2013;2641;RETAIL;INTERNATIONAL; 96 453    
2013;2642;CORPORATE;SWEDEN; 416 440    
2013;2643;RETAIL;SWEDEN; 84 575    
2013;2644;RETAIL;SWEDEN; 57 420    
2013;2645;CORPORATE;INTERNATIONAL; 242 901    
2013;2646;CORPORATE;SWEDEN; 290 332    
2013;2647;RETAIL;SWEDEN; 139 668    
2013;2648;RETAIL;SWEDEN; 147 200    
2013;2649;CORPORATE;SWEDEN; 587 825    
2013;2650;CORPORATE;INTERNATIONAL; 717 286    
2013;2651;CORPORATE;SWEDEN; 313 625    
2013;2652;CORPORATE;INTERNATIONAL; 557 429    
2013;2653;CORPORATE;SWEDEN; 922 359    
2013;2654;CORPORATE;SWEDEN; 599 832    
2013;2655;CORPORATE;INTERNATIONAL; 930 417    
2013;2656;RETAIL;SWEDEN; 119 797    
2013;2657;CORPORATE;SWEDEN; 337 936    
2013;2658;RETAIL;INTERNATIONAL; 90 059    
2013;2659;CORPORATE;SWEDEN; 462 199    
2013;2660;RETAIL;SWEDEN; 257 527    
2013;2661;CORPORATE;SWEDEN; 919 555    
2013;2662;RETAIL;SWEDEN; 240 633    
2013;2663;RETAIL;SWEDEN; 106 473    
2013;2664;CORPORATE;SWEDEN; 619 602    
2013;2665;CORPORATE;SWEDEN; 371 691    
2013;2666;RETAIL;SWEDEN; 432 428    
2013;2667;RETAIL;INTERNATIONAL; 429 442    
2013;2668;RETAIL;SWEDEN; 224 797    
2013;2669;RETAIL;INTERNATIONAL; 346 680    
2013;2670;CORPORATE;SWEDEN; 360 384    
2013;2671;CORPORATE;SWEDEN; 779 927    
2013;2672;CORPORATE;SWEDEN; 772 550    
2013;2673;RETAIL;INTERNATIONAL; 128 056    
2013;2674;RETAIL;INTERNATIONAL; 291 553    
2013;2675;RETAIL;INTERNATIONAL; 476 243    
2013;2676;CORPORATE;SWEDEN; 814 768    
2013;2677;RETAIL;INTERNATIONAL; 111 275    
2013;2678;CORPORATE;INTERNATIONAL; 842 454    
2013;2679;RETAIL;SWEDEN; 379 850    
2013;2680;CORPORATE;SWEDEN; 688 254    
2013;2681;CORPORATE;SWEDEN; 894 061    
2013;2682;CORPORATE;INTERNATIONAL; 806 048    
2013;2683;CORPORATE;SWEDEN; 876 024    
2013;2684;CORPORATE;INTERNATIONAL; 722 085    
2013;2685;RETAIL;INTERNATIONAL; 268 767    
2013;2686;CORPORATE;INTERNATIONAL; 570 229    
2013;2687;CORPORATE;INTERNATIONAL; 577 259    
2013;2688;RETAIL;SWEDEN; 335 871    
2013;2689;CORPORATE;INTERNATIONAL; 898 548    
2013;2690;CORPORATE;SWEDEN; 862 663    
2013;2691;RETAIL;SWEDEN; 66 540    
2013;2692;RETAIL;SWEDEN; 420 265    
2013;2693;RETAIL;SWEDEN; 489 878    
2013;2694;CORPORATE;SWEDEN; 810 317    
2013;2695;CORPORATE;SWEDEN; 404 957    
2013;2696;RETAIL;SWEDEN; 441 025    
2013;2697;RETAIL;SWEDEN; 68 133    
2013;2698;RETAIL;SWEDEN; 242 849    
2013;2699;CORPORATE;SWEDEN; 885 720    
2013;2700;CORPORATE;SWEDEN; 489 869    
2013;2701;RETAIL;SWEDEN; 50 732    
2013;2702;RETAIL;SWEDEN; 170 367    
2013;2703;RETAIL;SWEDEN; 380 050    
2013;2704;RETAIL;SWEDEN; 454 973    
2013;2705;CORPORATE;INTERNATIONAL; 405 591    
2013;2706;CORPORATE;SWEDEN; 762 416    
2013;2707;CORPORATE;SWEDEN; 944 643    
2013;2708;CORPORATE;SWEDEN; 783 932    
2013;2709;CORPORATE;SWEDEN; 795 417    
2013;2710;RETAIL;SWEDEN; 434 028    
2013;2711;CORPORATE;INTERNATIONAL; 271 021    
2013;2712;CORPORATE;INTERNATIONAL; 695 304    
2013;2713;CORPORATE;INTERNATIONAL; 548 034    
2013;2714;RETAIL;SWEDEN; 255 392    
2013;2715;RETAIL;INTERNATIONAL; 57 068    
2013;2716;RETAIL;SWEDEN; 302 241    
2013;2717;RETAIL;SWEDEN; 216 412    
2013;2718;RETAIL;INTERNATIONAL; 174 917    
2013;2719;CORPORATE;SWEDEN; 412 471    
2013;2720;CORPORATE;SWEDEN; 472 792    
2013;2721;RETAIL;SWEDEN; 284 185    
2013;2722;RETAIL;SWEDEN; 92 713    
2013;2723;CORPORATE;SWEDEN; 271 766    
2013;2724;RETAIL;SWEDEN; 11 827    
2013;2725;CORPORATE;SWEDEN; 466 306    
2013;2726;RETAIL;SWEDEN; 101 608    
2013;2727;CORPORATE;SWEDEN; 269 092    
2013;2728;RETAIL;SWEDEN; 410 403    
2013;2729;CORPORATE;SWEDEN; 786 378    
2013;2730;CORPORATE;INTERNATIONAL; 483 341    
2013;2731;CORPORATE;SWEDEN; 333 811    
2013;2732;RETAIL;SWEDEN; 466 988    
2013;2733;CORPORATE;SWEDEN; 974 426    
2013;2734;CORPORATE;SWEDEN; 434 613    
2013;2735;CORPORATE;INTERNATIONAL; 494 012    
2013;2736;RETAIL;SWEDEN; 175 213    
2013;2737;RETAIL;SWEDEN; 248 777    
2013;2738;CORPORATE;SWEDEN; 489 768    
2013;2739;RETAIL;SWEDEN; 323 655    
2013;2740;CORPORATE;INTERNATIONAL; 765 107    
2013;2741;RETAIL;SWEDEN; 409 265    
2013;2742;RETAIL;SWEDEN; 140 330    
2013;2743;CORPORATE;SWEDEN; 410 688    
2013;2744;RETAIL;SWEDEN; 163 966    
2013;2745;CORPORATE;SWEDEN; 406 800    
2013;2746;CORPORATE;SWEDEN; 859 310    
2013;2747;RETAIL;INTERNATIONAL; 270 985    
2013;2748;CORPORATE;INTERNATIONAL; 887 669    
2013;2749;RETAIL;SWEDEN; 418 475    
2013;2750;CORPORATE;SWEDEN; 952 957    
2013;2751;CORPORATE;INTERNATIONAL; 558 535    
2013;2752;CORPORATE;SWEDEN; 589 072    
2013;2753;RETAIL;SWEDEN; 20 170    
2013;2754;RETAIL;SWEDEN; 419 564    
2013;2755;RETAIL;SWEDEN; 480 763    
2013;2756;RETAIL;SWEDEN; 76 482    
2013;2757;RETAIL;SWEDEN; 145 840    
2013;2758;CORPORATE;SWEDEN; 477 117    
2013;2759;RETAIL;SWEDEN; 483 433    
2013;2760;CORPORATE;SWEDEN; 253 007    
2013;2761;CORPORATE;SWEDEN; 480 924    
2013;2762;CORPORATE;INTERNATIONAL; 370 154    
2013;2763;CORPORATE;SWEDEN; 784 808    
2013;2764;RETAIL;INTERNATIONAL; 383 467    
2013;2765;CORPORATE;INTERNATIONAL; 475 981    
2013;2766;CORPORATE;SWEDEN; 562 007    
2013;2767;CORPORATE;SWEDEN; 268 924    
2013;2768;RETAIL;INTERNATIONAL; 98 494    
2013;2769;CORPORATE;INTERNATIONAL; 343 887    
2013;2770;CORPORATE;SWEDEN; 426 287    
2013;2771;CORPORATE;INTERNATIONAL; 790 299    
2013;2772;CORPORATE;SWEDEN; 471 756    
2013;2773;CORPORATE;INTERNATIONAL; 760 144    
2013;2774;CORPORATE;SWEDEN; 436 399    
2013;2775;RETAIL;SWEDEN; 31 542    
2013;2776;RETAIL;SWEDEN; 332 803    
2013;2777;RETAIL;SWEDEN; 251 199    
2013;2778;RETAIL;INTERNATIONAL; 25 550    
2013;2779;CORPORATE;SWEDEN; 852 653    
2013;2780;CORPORATE;INTERNATIONAL; 546 499    
2013;2781;CORPORATE;SWEDEN; 202 395    
2013;2782;RETAIL;SWEDEN; 402 031    
2013;2783;CORPORATE;SWEDEN; 830 339    
2013;2784;CORPORATE;INTERNATIONAL; 984 502    
2013;2785;CORPORATE;SWEDEN; 691 400    
2013;2786;CORPORATE;SWEDEN; 823 149    
2013;2787;CORPORATE;SWEDEN; 883 551    
2013;2788;RETAIL;SWEDEN; 43 641    
2013;2789;CORPORATE;SWEDEN; 945 386    
2013;2790;RETAIL;INTERNATIONAL; 400 876    
2013;2791;RETAIL;INTERNATIONAL; 447 634    
2013;2792;RETAIL;SWEDEN; 354 354    
2013;2793;RETAIL;SWEDEN; 129 552    
2013;2794;RETAIL;SWEDEN; 354 505    
2013;2795;CORPORATE;SWEDEN; 279 858    
2013;2796;RETAIL;SWEDEN; 57 274    
2013;2797;RETAIL;SWEDEN; 235 075    
2013;2798;CORPORATE;INTERNATIONAL; 348 033    
2013;2799;CORPORATE;SWEDEN; 903 554    
2013;2800;RETAIL;INTERNATIONAL; 34 584    
2013;2801;CORPORATE;SWEDEN; 494 803    
2013;2802;CORPORATE;SWEDEN; 776 626    
2013;2803;RETAIL;INTERNATIONAL; 439 947    
2013;2804;RETAIL;SWEDEN; 171 931    
2013;2805;RETAIL;SWEDEN; 444 178    
2013;2806;RETAIL;SWEDEN; 432 606    
2013;2807;CORPORATE;INTERNATIONAL; 556 447    
2013;2808;RETAIL;INTERNATIONAL; 392 617    
2014;2809;RETAIL;SWEDEN; 412 898    
2014;2810;CORPORATE;SWEDEN; 611 852    
2014;2811;CORPORATE;INTERNATIONAL; 339 211    
2014;2812;RETAIL;INTERNATIONAL; 199 815    
2014;2813;RETAIL;SWEDEN; 233 602    
2014;2814;CORPORATE;SWEDEN; 796 207    
2014;2815;RETAIL;INTERNATIONAL; 123 542    
2014;2816;RETAIL;SWEDEN; 47 035    
2014;2817;CORPORATE;SWEDEN; 664 701    
2014;2818;CORPORATE;SWEDEN; 739 881    
2014;2819;CORPORATE;SWEDEN; 677 274    
2014;2820;RETAIL;INTERNATIONAL; 242 120    
2014;2821;CORPORATE;SWEDEN; 251 674    
2014;2822;CORPORATE;INTERNATIONAL; 380 444    
2014;2823;CORPORATE;SWEDEN; 699 966    
2014;2824;CORPORATE;SWEDEN; 621 299    
2014;2825;RETAIL;SWEDEN; 348 886    
2014;2826;RETAIL;SWEDEN; 447 685    
2014;2827;CORPORATE;INTERNATIONAL; 649 536    
2014;2828;CORPORATE;SWEDEN; 653 678    
2014;2829;CORPORATE;SWEDEN; 940 315    
2014;2830;RETAIL;SWEDEN; 248 792    
2014;2831;CORPORATE;SWEDEN; 506 708    
2014;2832;CORPORATE;SWEDEN; 385 302    
2014;2833;CORPORATE;INTERNATIONAL; 475 583    
2014;2834;RETAIL;SWEDEN; 244 994    
2014;2835;RETAIL;INTERNATIONAL; 264 472    
2014;2836;RETAIL;SWEDEN; 48 306    
2014;2837;CORPORATE;SWEDEN; 977 880    
2014;2838;RETAIL;SWEDEN; 383 037    
2014;2839;CORPORATE;SWEDEN; 621 705    
2014;2840;RETAIL;INTERNATIONAL; 379 119    
2014;2841;RETAIL;SWEDEN; 345 956    
2014;2842;RETAIL;SWEDEN; 224 762    
2014;2843;RETAIL;INTERNATIONAL; 460 428    
2014;2844;CORPORATE;INTERNATIONAL; 809 672    
2014;2845;CORPORATE;SWEDEN; 698 160    
2014;2846;RETAIL;SWEDEN; 434 828    
2014;2847;CORPORATE;SWEDEN; 689 848    
2014;2848;CORPORATE;SWEDEN; 813 612    
2014;2849;CORPORATE;SWEDEN; 261 389    
2014;2850;CORPORATE;INTERNATIONAL; 956 729    
2014;2851;RETAIL;SWEDEN; 321 305    
2014;2852;CORPORATE;SWEDEN; 978 549    
2014;2853;RETAIL;INTERNATIONAL; 208 584    
2014;2854;CORPORATE;SWEDEN; 658 938    
2014;2855;RETAIL;SWEDEN; 222 753    
2014;2856;RETAIL;SWEDEN; 341 359    
2014;2857;RETAIL;SWEDEN; 359 245    
2014;2858;CORPORATE;SWEDEN; 569 442    
2014;2859;RETAIL;SWEDEN; 342 146    
2014;2860;RETAIL;SWEDEN; 341 916    
2014;2861;CORPORATE;SWEDEN; 586 058    
2014;2862;RETAIL;SWEDEN; 91 022    
2014;2863;CORPORATE;SWEDEN; 966 414    
2014;2864;RETAIL;SWEDEN; 125 013    
2014;2865;CORPORATE;SWEDEN; 839 701    
2014;2866;CORPORATE;SWEDEN; 619 532    
2014;2867;RETAIL;SWEDEN; 72 582    
2014;2868;RETAIL;INTERNATIONAL; 386 134    
2014;2869;RETAIL;INTERNATIONAL; 437 077    
2014;2870;RETAIL;SWEDEN; 460 032    
2014;2871;RETAIL;INTERNATIONAL; 297 195    
2014;2872;CORPORATE;SWEDEN; 951 276    
2014;2873;RETAIL;INTERNATIONAL; 175 842    
2014;2874;CORPORATE;SWEDEN; 284 905    
2014;2875;RETAIL;SWEDEN; 249 140    
2014;2876;CORPORATE;SWEDEN; 700 567    
2014;2877;RETAIL;SWEDEN; 212 506    
2014;2878;RETAIL;INTERNATIONAL; 240 858    
2014;2879;RETAIL;SWEDEN; 401 221    
2014;2880;RETAIL;INTERNATIONAL; 455 841    
2014;2881;RETAIL;SWEDEN; 449 796    
2014;2882;CORPORATE;INTERNATIONAL; 797 103    
2014;2883;CORPORATE;SWEDEN; 400 646    
2014;2884;RETAIL;SWEDEN; 222 834    
2014;2885;RETAIL;SWEDEN; 130 015    
2014;2886;RETAIL;SWEDEN; 64 943    
2014;2887;CORPORATE;INTERNATIONAL; 848 117    
2014;2888;CORPORATE;SWEDEN; 565 163    
2014;2889;RETAIL;INTERNATIONAL; 86 585    
2014;2890;CORPORATE;INTERNATIONAL; 983 752    
2014;2891;RETAIL;SWEDEN; 470 777    
2014;2892;CORPORATE;INTERNATIONAL; 878 373    
2014;2893;CORPORATE;SWEDEN; 425 723    
2014;2894;RETAIL;INTERNATIONAL; 167 513    
2014;2895;CORPORATE;SWEDEN; 588 045    
2014;2896;CORPORATE;SWEDEN; 700 160    
2014;2897;CORPORATE;SWEDEN; 916 847    
2014;2898;CORPORATE;SWEDEN; 529 279    
2014;2899;CORPORATE;SWEDEN; 440 063    
2014;2900;CORPORATE;SWEDEN; 568 864    
2014;2901;RETAIL;SWEDEN; 341 953    
2014;2902;CORPORATE;INTERNATIONAL; 959 493    
2014;2903;CORPORATE;INTERNATIONAL; 388 238    
2014;2904;CORPORATE;SWEDEN; 310 941    
2014;2905;RETAIL;INTERNATIONAL; 464 296    
2014;2906;CORPORATE;INTERNATIONAL; 793 713    
2014;2907;RETAIL;SWEDEN; 185 595    
2014;2908;RETAIL;SWEDEN; 107 173    
2014;2909;RETAIL;SWEDEN; 14 948    
2014;2910;RETAIL;SWEDEN; 357 336    
2014;2911;CORPORATE;INTERNATIONAL; 704 194    
2014;2912;RETAIL;SWEDEN; 136 342    
2014;2913;CORPORATE;SWEDEN; 311 780    
2014;2914;CORPORATE;INTERNATIONAL; 308 140    
2014;2915;RETAIL;SWEDEN; 234 437    
2014;2916;CORPORATE;INTERNATIONAL; 734 104    
2014;2917;CORPORATE;SWEDEN; 627 129    
2014;2918;RETAIL;INTERNATIONAL; 22 985    
2014;2919;RETAIL;INTERNATIONAL; 25 232    
2014;2920;RETAIL;SWEDEN; 261 241    
2014;2921;RETAIL;SWEDEN; 290 854    
2014;2922;RETAIL;SWEDEN; 118 047    
2014;2923;RETAIL;INTERNATIONAL; 169 686    
2014;2924;RETAIL;SWEDEN; 237 831    
2014;2925;RETAIL;SWEDEN; 115 895    
2014;2926;CORPORATE;SWEDEN; 247 513    
2014;2927;CORPORATE;INTERNATIONAL; 524 861    
2014;2928;CORPORATE;SWEDEN; 221 091    
2014;2929;RETAIL;SWEDEN; 89 765    
2014;2930;CORPORATE;SWEDEN; 793 368    
2014;2931;CORPORATE;INTERNATIONAL; 968 918    
2014;2932;CORPORATE;SWEDEN; 904 598    
2014;2933;CORPORATE;SWEDEN; 300 389    
2014;2934;CORPORATE;INTERNATIONAL; 502 040    
2014;2935;CORPORATE;INTERNATIONAL; 641 920    
2014;2936;RETAIL;SWEDEN; 409 245    
2014;2937;CORPORATE;INTERNATIONAL; 845 284    
2014;2938;CORPORATE;SWEDEN; 689 864    
2014;2939;CORPORATE;SWEDEN; 861 948    
2014;2940;RETAIL;SWEDEN; 488 332    
2014;2941;RETAIL;INTERNATIONAL; 343 920    
2014;2942;CORPORATE;INTERNATIONAL; 559 928    
2014;2943;RETAIL;SWEDEN; 108 299    
2014;2944;CORPORATE;SWEDEN; 865 631    
2014;2945;RETAIL;SWEDEN; 95 567    
2014;2946;RETAIL;SWEDEN; 172 885    
2014;2947;RETAIL;SWEDEN; 48 542    
2014;2948;RETAIL;SWEDEN; 219 589    
2014;2949;RETAIL;INTERNATIONAL; 378 511    
2014;2950;CORPORATE;SWEDEN; 547 544    
2014;2951;RETAIL;INTERNATIONAL; 76 497    
2014;2952;CORPORATE;SWEDEN; 711 633    
2014;2953;CORPORATE;INTERNATIONAL; 943 350    
2014;2954;RETAIL;INTERNATIONAL; 183 797    
2014;2955;CORPORATE;SWEDEN; 675 881    
2014;2956;RETAIL;SWEDEN; 87 529    
2014;2957;CORPORATE;SWEDEN; 956 202    
2014;2958;CORPORATE;SWEDEN; 375 818    
2014;2959;RETAIL;SWEDEN; 390 835    
2014;2960;CORPORATE;SWEDEN; 291 797    
2014;2961;CORPORATE;SWEDEN; 592 044    
2014;2962;RETAIL;SWEDEN; 51 834    
2014;2963;RETAIL;SWEDEN; 66 255    
2014;2964;RETAIL;INTERNATIONAL; 436 354    
2014;2965;RETAIL;SWEDEN; 178 930    
2014;2966;CORPORATE;SWEDEN; 574 612    
2014;2967;RETAIL;SWEDEN; 16 492    
2014;2968;CORPORATE;SWEDEN; 509 120    
2014;2969;CORPORATE;SWEDEN; 571 090    
2014;2970;CORPORATE;SWEDEN; 374 525    
2014;2971;RETAIL;SWEDEN; 143 397    
2014;2972;RETAIL;INTERNATIONAL; 171 658    
2014;2973;CORPORATE;INTERNATIONAL; 644 651    
2014;2974;RETAIL;SWEDEN; 196 147    
2014;2975;CORPORATE;SWEDEN; 530 860    
2014;2976;CORPORATE;SWEDEN; 465 474    
2014;2977;CORPORATE;SWEDEN; 692 889    
2014;2978;RETAIL;SWEDEN; 106 037    
2014;2979;RETAIL;SWEDEN; 110 149    
2014;2980;CORPORATE;INTERNATIONAL; 302 234    
2014;2981;CORPORATE;SWEDEN; 543 537    
2014;2982;CORPORATE;SWEDEN; 811 314    
2014;2983;CORPORATE;SWEDEN; 540 515    
2014;2984;RETAIL;SWEDEN; 170 965    
2014;2985;CORPORATE;SWEDEN; 785 913    
2014;2986;RETAIL;SWEDEN; 346 708    
2014;2987;RETAIL;INTERNATIONAL; 221 495    
2014;2988;CORPORATE;SWEDEN; 887 385    
2014;2989;RETAIL;SWEDEN; 453 349    
2014;2990;RETAIL;SWEDEN; 38 597    
2014;2991;CORPORATE;INTERNATIONAL; 428 569    
2014;2992;CORPORATE;SWEDEN; 825 884    
2014;2993;RETAIL;INTERNATIONAL; 355 038    
2014;2994;CORPORATE;SWEDEN; 705 731    
2014;2995;CORPORATE;SWEDEN; 570 420    
2014;2996;CORPORATE;SWEDEN; 834 475    
2014;2997;CORPORATE;INTERNATIONAL; 991 589    
2014;2998;CORPORATE;SWEDEN; 773 182    
2014;2999;RETAIL;SWEDEN; 177 794    
2014;3000;RETAIL;SWEDEN; 398 193    
2014;3001;CORPORATE;SWEDEN; 539 176    
2014;3002;CORPORATE;SWEDEN; 975 666    
2014;3003;CORPORATE;INTERNATIONAL; 991 856    
2014;3004;RETAIL;SWEDEN; 260 206    
2014;3005;CORPORATE;SWEDEN; 861 272    
2014;3006;CORPORATE;SWEDEN; 860 994    
2014;3007;CORPORATE;SWEDEN; 382 487    
2014;3008;RETAIL;SWEDEN; 472 451    
2014;3009;RETAIL;SWEDEN; 272 756    
2015;3010;CORPORATE;SWEDEN; 566 239    
2015;3011;RETAIL;SWEDEN; 314 030    
2015;3012;RETAIL;SWEDEN; 423 709    
2015;3013;RETAIL;SWEDEN; 276 226    
2015;3014;CORPORATE;SWEDEN; 255 656    
2015;3015;RETAIL;SWEDEN; 380 644    
2015;3016;CORPORATE;INTERNATIONAL; 501 701    
2015;3017;CORPORATE;INTERNATIONAL; 605 217    
2015;3018;CORPORATE;SWEDEN; 531 716    
2015;3019;RETAIL;SWEDEN; 67 413    
2015;3020;RETAIL;SWEDEN; 472 952    
2015;3021;CORPORATE;SWEDEN; 501 610    
2015;3022;CORPORATE;SWEDEN; 736 659    
2015;3023;CORPORATE;SWEDEN; 391 880    
2015;3024;CORPORATE;SWEDEN; 732 794    
2015;3025;RETAIL;SWEDEN; 267 578    
2015;3026;CORPORATE;SWEDEN; 907 679    
2015;3027;CORPORATE;INTERNATIONAL; 857 665    
2015;3028;RETAIL;SWEDEN; 172 656    
2015;3029;RETAIL;SWEDEN; 461 492    
2015;3030;CORPORATE;INTERNATIONAL; 832 398    
2015;3031;CORPORATE;SWEDEN; 453 975    
2015;3032;CORPORATE;SWEDEN; 798 657    
2015;3033;CORPORATE;SWEDEN; 580 572    
2015;3034;RETAIL;INTERNATIONAL; 234 104    
2015;3035;CORPORATE;SWEDEN; 776 272    
2015;3036;CORPORATE;INTERNATIONAL; 496 818    
2015;3037;RETAIL;SWEDEN; 50 104    
2015;3038;CORPORATE;SWEDEN; 456 179    
2015;3039;CORPORATE;SWEDEN; 890 184    
2015;3040;RETAIL;INTERNATIONAL; 439 671    
2015;3041;CORPORATE;INTERNATIONAL; 910 153    
2015;3042;RETAIL;SWEDEN; 156 556    
2015;3043;RETAIL;SWEDEN; 22 755    
2015;3044;RETAIL;SWEDEN; 105 563    
2015;3045;CORPORATE;INTERNATIONAL; 248 548    
2015;3046;RETAIL;SWEDEN; 175 679    
2015;3047;CORPORATE;SWEDEN; 376 144    
2015;3048;RETAIL;SWEDEN; 453 832    
2015;3049;RETAIL;SWEDEN; 47 543    
2015;3050;RETAIL;INTERNATIONAL; 31 054    
2015;3051;RETAIL;SWEDEN; 212 831    
2015;3052;RETAIL;SWEDEN; 154 484    
2015;3053;CORPORATE;INTERNATIONAL; 328 206    
2015;3054;CORPORATE;SWEDEN; 387 138    
2015;3055;RETAIL;INTERNATIONAL; 226 992    
2015;3056;RETAIL;SWEDEN; 315 769    
2015;3057;RETAIL;SWEDEN; 493 470    
2015;3058;RETAIL;INTERNATIONAL; 142 729    
2015;3059;RETAIL;SWEDEN; 175 384    
2015;3060;RETAIL;SWEDEN; 315 078    
2015;3061;RETAIL;SWEDEN; 23 284    
2015;3062;RETAIL;SWEDEN; 471 902    
2015;3063;CORPORATE;INTERNATIONAL; 255 662    
2015;3064;RETAIL;SWEDEN; 170 757    
2015;3065;CORPORATE;SWEDEN; 205 604    
2015;3066;CORPORATE;SWEDEN; 415 121    
2015;3067;CORPORATE;SWEDEN; 382 882    
2015;3068;RETAIL;SWEDEN; 339 745    
2015;3069;RETAIL;INTERNATIONAL; 76 450    
2015;3070;RETAIL;SWEDEN; 239 060    
2015;3071;CORPORATE;SWEDEN; 914 756    
2015;3072;CORPORATE;SWEDEN; 998 683    
2015;3073;CORPORATE;SWEDEN; 544 174    
2015;3074;CORPORATE;INTERNATIONAL; 732 030    
2015;3075;CORPORATE;SWEDEN; 704 268    
2015;3076;RETAIL;SWEDEN; 80 133    
2015;3077;CORPORATE;SWEDEN; 419 378    
2015;3078;CORPORATE;INTERNATIONAL; 889 341    
2015;3079;CORPORATE;SWEDEN; 329 334    
2015;3080;CORPORATE;SWEDEN; 423 563    
2015;3081;CORPORATE;INTERNATIONAL; 621 228    
2015;3082;CORPORATE;SWEDEN; 927 072    
2015;3083;RETAIL;INTERNATIONAL; 293 591    
2015;3084;CORPORATE;SWEDEN; 499 849    
2015;3085;RETAIL;SWEDEN; 464 634    
2015;3086;CORPORATE;SWEDEN; 702 997    
2015;3087;RETAIL;SWEDEN; 436 390    
2015;3088;CORPORATE;SWEDEN; 689 136    
2015;3089;CORPORATE;SWEDEN; 699 818    
2015;3090;CORPORATE;SWEDEN; 738 261    
2015;3091;RETAIL;SWEDEN; 300 558    
2015;3092;RETAIL;INTERNATIONAL; 402 261    
2015;3093;CORPORATE;INTERNATIONAL; 248 542    
2015;3094;RETAIL;SWEDEN; 12 626    
2015;3095;CORPORATE;SWEDEN; 811 268    
2015;3096;RETAIL;INTERNATIONAL; 269 988    
2015;3097;CORPORATE;SWEDEN; 385 684    
2015;3098;RETAIL;SWEDEN; 418 908    
2015;3099;CORPORATE;SWEDEN; 967 955    
2015;3100;RETAIL;INTERNATIONAL; 92 205    
2015;3101;RETAIL;INTERNATIONAL; 427 661    
2015;3102;RETAIL;SWEDEN; 417 037    
2015;3103;CORPORATE;SWEDEN; 221 187    
2015;3104;RETAIL;SWEDEN; 180 419    
2015;3105;CORPORATE;SWEDEN; 443 806    
2015;3106;RETAIL;INTERNATIONAL; 418 643    
2015;3107;RETAIL;SWEDEN; 41 813    
2015;3108;CORPORATE;SWEDEN; 324 134    
2015;3109;RETAIL;SWEDEN; 446 142    
2015;3110;RETAIL;SWEDEN; 297 284    
2015;3111;RETAIL;SWEDEN; 471 458    
2015;3112;RETAIL;SWEDEN; 308 088    
2015;3113;CORPORATE;SWEDEN; 591 492    
2015;3114;RETAIL;SWEDEN; 488 344    
2015;3115;RETAIL;SWEDEN; 227 014    
2015;3116;RETAIL;SWEDEN; 448 892    
2015;3117;RETAIL;SWEDEN; 272 522    
2015;3118;CORPORATE;SWEDEN; 365 364    
2015;3119;CORPORATE;SWEDEN; 584 810    
2015;3120;CORPORATE;INTERNATIONAL; 651 390    
2015;3121;CORPORATE;SWEDEN; 284 211    
2015;3122;RETAIL;INTERNATIONAL; 16 844    
2015;3123;RETAIL;SWEDEN; 59 751    
2015;3124;CORPORATE;INTERNATIONAL; 998 976    
2015;3125;RETAIL;SWEDEN; 453 949    
